1/6/2023 17:20,21.7
1/6/2023 17:23,22.5
1/6/2023 17:46,22.5
1/6/2023 17:46,21.5
1/6/2023 18:09,22.5
1/6/2023 18:12,21.7
1/6/2023 18:32,22.5
1/6/2023 18:38,21.7
1/6/2023 18:55,22.5
1/6/2023 19:04,21.7
1/6/2023 19:18,22.5
1/6/2023 19:30,21.7
1/6/2023 19:41,22.5
1/6/2023 19:56,21.5
1/6/2023 20:04,22.5
1/6/2023 20:22,21.5
1/6/2023 20:26,22.5
1/6/2023 20:48,21.6
1/6/2023 20:49,22.5
1/6/2023 20:50,22.5
1/6/2023 21:12,22.5
1/6/2023 21:14,21.7
1/6/2023 21:35,22.5
1/6/2023 21:40,21.7
1/6/2023 21:58,22.4
1/6/2023 22:06,21.6
1/6/2023 22:32,21.5
1/6/2023 22:36,22.4
1/6/2023 22:58,21.6
1/6/2023 22:59,22.3
1/6/2023 23:22,22.3
1/6/2023 23:24,21.6
1/6/2023 23:45,22.3
1/6/2023 23:49,21.5
1/7/2023 0:08,22.3
1/7/2023 0:16,21.3
1/7/2023 0:31,22.3
1/7/2023 0:42,21.3
1/7/2023 0:54,22.2
1/7/2023 1:08,21.5
1/7/2023 1:17,22.2
1/7/2023 1:34,21.2
1/7/2023 1:40,22.2
1/7/2023 2:00,21.5
1/7/2023 2:02,22.3
1/7/2023 2:25,22.3
1/7/2023 2:26,21.2
1/7/2023 2:48,22.3
1/7/2023 2:52,21.2
1/7/2023 3:11,22.3
1/7/2023 3:19,21.2
1/7/2023 3:34,22.3
1/7/2023 3:45,21.3
1/7/2023 3:57,28.5
1/7/2023 4:10,21.5
1/7/2023 4:20,22.3
1/7/2023 4:36,21.5
1/7/2023 4:43,30.3
1/7/2023 5:02,21.2
1/7/2023 5:06,22.3
1/7/2023 5:28,21.3
1/7/2023 5:29,22.2
1/7/2023 5:52,22.2
1/7/2023 5:54,21.1
1/7/2023 6:15,22.2
1/7/2023 6:20,21.3
1/7/2023 6:37,22.2
1/7/2023 6:46,21.3
1/7/2023 7:00,22.2
1/7/2023 7:12,21.3
1/7/2023 7:23,22.1
1/7/2023 7:38,21.2
1/7/2023 7:46,22.1
1/7/2023 8:04,21.2
1/7/2023 8:09,22.1
1/7/2023 8:30,21
1/7/2023 8:32,22.1
1/7/2023 8:55,22.1
1/7/2023 8:56,21
1/7/2023 9:18,22.1
1/7/2023 9:22,21.2
1/7/2023 9:41,22.2
1/7/2023 9:48,21
1/7/2023 10:04,22.2
1/7/2023 10:14,21.2
1/7/2023 10:27,22.2
1/7/2023 10:40,21.3
1/7/2023 10:49,22.2
1/7/2023 11:06,21.3
1/7/2023 11:12,22.2
1/7/2023 11:32,21.3
1/7/2023 11:35,22.2
1/7/2023 11:57,21.3
1/7/2023 11:58,22.2
1/7/2023 12:21,22.2
1/7/2023 12:23,21.4
1/7/2023 12:44,22.2
1/7/2023 12:49,21.4
1/7/2023 13:07,22.2
1/7/2023 13:15,21.3
1/7/2023 13:30,22.1
1/7/2023 13:41,21.4
1/7/2023 13:53,22.2
1/7/2023 14:07,21.1
1/7/2023 14:16,22.1
1/7/2023 14:33,21.3
1/7/2023 14:39,22.1
1/7/2023 14:59,21.4
1/7/2023 15:01,22.1
1/7/2023 15:24,22.1
1/7/2023 15:25,21.4
1/7/2023 15:47,22.1
1/7/2023 15:51,21.1
