,,-0.775064468,-0.507370114,-0.804737151,-0.596989393,-0.706745088,-0.718993783,-0.749362707,-0.698649406,-0.63426578,-0.813252211,-0.692799866,-0.748980403,-0.751506448,-0.760807693,-0.671652913,-0.819102168,-0.703232765,-0.757648647,-0.787869096,-0.708654284,-0.69560951,-0.80041492,-0.622179151,-0.776926219,-0.668464363,-0.742345512,-0.763570666,-0.628969312,-0.747685313,-0.674102902,-0.525762618,-0.770114899,-0.48291105,-0.684439182,-0.577478528,-0.673827469,-0.679516912,-0.509076655,-0.795484066,-0.395242631,-0.805147111,-0.508741677,-0.736348212,-0.600685954,-0.524730086,-0.739121139,-0.692868412,-0.628207386,-0.532536268,-0.799831986,-0.653774142,-0.663574219,-0.600075781,-0.751575112,-0.694879591,-0.630312204,-0.774528623,-0.612121105,-0.682012558,-0.693312109,-0.811256528,-0.483440131,-0.852639318,-0.600004137,-0.803363562,-0.705957055,-0.65152812,-0.803279638,-0.579809368,-0.809724629,-0.656607866,-0.761593044,-0.806317389,-0.673043787,-0.763702035,-0.756748736,-0.610874772,-0.800528944,-0.607194364,-0.72357142,-0.663927257,-0.747188985,-0.7359429,-0.631900251,-0.791539073,-0.610760927,-0.758667827,-0.651858449,-0.721901238,-0.664045691,-0.786842227,-0.579803169,-0.810529828,-0.609790623,-0.756673992,-0.611219883,-0.711849689,-0.756150603,-0.576603472,-0.638125062
,,-0.773013711,-0.507690668,-0.803382277,-0.596194863,-0.705404878,-0.717993021,-0.748643935,-0.697075009,-0.632843375,-0.812201381,-0.692182004,-0.747267127,-0.750400066,-0.759808123,-0.670118868,-0.818096042,-0.702388227,-0.756345212,-0.787259638,-0.707717478,-0.694290638,-0.79982096,-0.620424092,-0.77649951,-0.667340517,-0.741265059,-0.763065577,-0.628518224,-0.747053564,-0.673723042,-0.524409771,-0.76982069,-0.481441319,-0.684510171,-0.576736033,-0.672804236,-0.679679692,-0.508077323,-0.795618951,-0.394345313,-0.805289268,-0.507757962,-0.736858785,-0.599887669,-0.525676847,-0.73845315,-0.694006264,-0.627650023,-0.533561766,-0.79971534,-0.654491603,-0.663904548,-0.601833582,-0.75136286,-0.696190894,-0.631048918,-0.774732411,-0.613773227,-0.682339847,-0.694162905,-0.811348498,-0.485818774,-0.852823257,-0.600973427,-0.803830624,-0.706658185,-0.652171731,-0.803587258,-0.580693066,-0.809718192,-0.657855868,-0.76145798,-0.80685401,-0.672867715,-0.764515936,-0.756369948,-0.612015486,-0.800342679,-0.607709289,-0.723408103,-0.663661718,-0.747709095,-0.734956264,-0.632800043,-0.790120125,-0.612605393,-0.757324338,-0.652335584,-0.720750809,-0.664779544,-0.785665095,-0.580133319,-0.810025334,-0.608606637,-0.755907655,-0.610824049,-0.711128771,-0.755356967,-0.57551837,-0.636954665
,,-0.775139511,-0.507566571,-0.804654896,-0.597056568,-0.706713021,-0.718938231,-0.750083923,-0.698174059,-0.633999109,-0.813808382,-0.691894233,-0.749391794,-0.751209617,-0.760687709,-0.671335518,-0.819118857,-0.702963352,-0.757330716,-0.787798882,-0.707952201,-0.695288658,-0.800099671,-0.621589184,-0.776388228,-0.667615891,-0.742172718,-0.762937903,-0.628034711,-0.747471392,-0.67319566,-0.524345934,-0.769718707,-0.480796367,-0.684314072,-0.57600081,-0.672742188,-0.678559661,-0.508030176,-0.795283437,-0.392437786,-0.805979908,-0.50612843,-0.737225175,-0.599087834,-0.525328517,-0.73805511,-0.694309235,-0.627083123,-0.534038603,-0.799224377,-0.656737149,-0.662615061,-0.603397191,-0.750938773,-0.697843075,-0.630028188,-0.776906848,-0.612454951,-0.684988916,-0.693473876,-0.813513815,-0.48470816,-0.854242384,-0.601718843,-0.804972768,-0.70808351,-0.654085994,-0.805018723,-0.583437741,-0.811270595,-0.659350395,-0.763854861,-0.807845473,-0.676316619,-0.765469611,-0.759061396,-0.614088297,-0.802493691,-0.610190272,-0.72595793,-0.66653955,-0.74996829,-0.737969041,-0.63465184,-0.793484569,-0.613690495,-0.761253953,-0.65383029,-0.724428892,-0.666567028,-0.789108932,-0.581675172,-0.812975645,-0.611614943,-0.758945823,-0.614265203,-0.713953555,-0.7580477,-0.578889072,-0.64047873
,,-0.775618911,-0.508747458,-0.804997325,-0.598016143,-0.707394838,-0.719576657,-0.750819325,-0.698927224,-0.634597361,-0.814557314,-0.692487478,-0.750126302,-0.751737356,-0.76156038,-0.671946883,-0.819750488,-0.703873038,-0.757919848,-0.788949609,-0.708717644,-0.696273446,-0.801068544,-0.622454584,-0.777369022,-0.668507695,-0.743273377,-0.76404804,-0.629247427,-0.748817921,-0.674525499,-0.525873005,-0.770905674,-0.48202154,-0.685907722,-0.577396333,-0.674154758,-0.679835737,-0.509915054,-0.796186209,-0.393945992,-0.807100654,-0.507279634,-0.738828063,-0.600059927,-0.527393878,-0.73889488,-0.69581145,-0.62825489,-0.536554694,-0.799584031,-0.659350395,-0.663340092,-0.606097341,-0.751566231,-0.700105309,-0.630975187,-0.778666854,-0.61365366,-0.6872769,-0.694433093,-0.814995825,-0.486410618,-0.855304539,-0.603446901,-0.805999339,-0.70964241,-0.655927956,-0.805968165,-0.585511565,-0.81222415,-0.660903633,-0.765007138,-0.80886358,-0.67743361,-0.766795099,-0.759826422,-0.61605221,-0.803117335,-0.611417651,-0.726988435,-0.667399526,-0.751159012,-0.73821938,-0.636309445,-0.793729067,-0.614997327,-0.761969388,-0.654537141,-0.725263119,-0.667302251,-0.789609849,-0.582384944,-0.813563228,-0.612051845,-0.759621084,-0.61474961,-0.714520454,-0.758528233,-0.579291224,-0.640922844
,,-0.774300098,-0.508573771,-0.80371052,-0.597301066,-0.706518292,-0.718364537,-0.750557303,-0.697379649,-0.633227289,-0.814032495,-0.690914631,-0.749106705,-0.750480711,-0.760249972,-0.670300364,-0.818800509,-0.702357173,-0.756364167,-0.78754735,-0.706637084,-0.694401622,-0.799435139,-0.619982481,-0.775457859,-0.665148735,-0.742282689,-0.761308253,-0.626516759,-0.747153878,-0.67197156,-0.522032619,-0.769273877,-0.47799933,-0.683997691,-0.574443579,-0.670698464,-0.678350449,-0.505579412,-0.795621634,-0.389609158,-0.806604087,-0.503817558,-0.737858534,-0.597810805,-0.526546597,-0.73667258,-0.696826041,-0.625610709,-0.537328899,-0.79816252,-0.660680711,-0.662058651,-0.607977986,-0.750041246,-0.70196116,-0.629872322,-0.780494153,-0.612723112,-0.68988651,-0.693704844,-0.816492021,-0.488032222,-0.85592711,-0.605515242,-0.806124508,-0.712017298,-0.65733707,-0.807254851,-0.588601649,-0.813104868,-0.663784504,-0.766418099,-0.809953213,-0.680494606,-0.767894387,-0.761835992,-0.618732572,-0.804638326,-0.614046156,-0.729185402,-0.669474483,-0.753477216,-0.739928961,-0.638913453,-0.79536289,-0.617559195,-0.764009476,-0.656615913,-0.727186859,-0.669716597,-0.79170996,-0.58357209,-0.815809667,-0.613819063,-0.761644721,-0.617561996,-0.716172457,-0.760097802,-0.581899464,-0.643433332
,,-0.775220335,-0.508616865,-0.804921389,-0.596906602,-0.70768261,-0.718610942,-0.751890957,-0.697506487,-0.634356856,-0.814643562,-0.6916821,-0.749904573,-0.751214683,-0.761041403,-0.671252191,-0.81949681,-0.703180134,-0.757131875,-0.78809756,-0.707613051,-0.695600748,-0.799735904,-0.621008158,-0.776306808,-0.665952921,-0.742714226,-0.761728048,-0.627553046,-0.747694969,-0.672160506,-0.523235261,-0.769551516,-0.478635192,-0.684717298,-0.574963927,-0.671100438,-0.678347409,-0.506931007,-0.795690358,-0.389253616,-0.807424784,-0.50365001,-0.738550663,-0.597952306,-0.527181447,-0.736946046,-0.697194159,-0.626124322,-0.537647724,-0.79855001,-0.661486149,-0.662104905,-0.608671486,-0.750388265,-0.702856779,-0.629796326,-0.781206489,-0.612893283,-0.690648377,-0.693775833,-0.817207873,-0.48742485,-0.856723905,-0.604927778,-0.807366073,-0.711699247,-0.658135951,-0.807690442,-0.589094102,-0.813593447,-0.664254487,-0.766840458,-0.810814857,-0.68056637,-0.768822789,-0.76216352,-0.619364083,-0.805184186,-0.614215195,-0.729642332,-0.669815361,-0.754133701,-0.740028024,-0.639665365,-0.795458317,-0.618249893,-0.764652729,-0.656467497,-0.727831662,-0.670039773,-0.792255223,-0.583405674,-0.816439033,-0.613675892,-0.761895299,-0.618223846,-0.71648705,-0.760396183,-0.58190763,-0.643575788
,,-0.774275243,-0.508591652,-0.803869963,-0.596770823,-0.706891656,-0.71794349,-0.751479328,-0.696689665,-0.633151174,-0.81441772,-0.690322518,-0.749394715,-0.750037968,-0.760352254,-0.669968605,-0.818817496,-0.702265382,-0.756040752,-0.787510037,-0.706168234,-0.694308937,-0.798958421,-0.619108379,-0.77530396,-0.663621306,-0.742440939,-0.760327041,-0.625789225,-0.747074664,-0.671302974,-0.520857751,-0.769023538,-0.476443201,-0.683857679,-0.573269784,-0.669876814,-0.677863181,-0.504586399,-0.795829475,-0.38710615,-0.807474196,-0.502080262,-0.738755524,-0.596663535,-0.527773619,-0.735703945,-0.699034989,-0.62446475,-0.539527118,-0.79774785,-0.66363585,-0.661551297,-0.611415267,-0.749602199,-0.705074072,-0.629779458,-0.783139884,-0.613023579,-0.693425536,-0.693879366,-0.818752766,-0.489968687,-0.857499063,-0.607503414,-0.807567298,-0.714459121,-0.659854174,-0.808987439,-0.592562199,-0.814433694,-0.667549849,-0.768194914,-0.812335491,-0.6831038,-0.770243287,-0.764050663,-0.62208581,-0.806694448,-0.616724014,-0.731702745,-0.671877682,-0.756479561,-0.741565764,-0.642230272,-0.796582341,-0.62157923,-0.765650392,-0.659138739,-0.729121208,-0.672515273,-0.793704569,-0.585013568,-0.81823051,-0.615156114,-0.763719857,-0.620285332,-0.717923164,-0.761688232,-0.583911598,-0.645484507
,,-0.774291158,-0.509556353,-0.803824782,-0.597457767,-0.707139611,-0.718233705,-0.751930475,-0.696942866,-0.633402765,-0.814747989,-0.690722227,-0.749590874,-0.750387073,-0.760738373,-0.67019552,-0.819144607,-0.702701688,-0.756342351,-0.788277984,-0.706554472,-0.694919646,-0.799575746,-0.61951524,-0.776050091,-0.664272189,-0.742949784,-0.761242211,-0.626578033,-0.747972906,-0.672164381,-0.521781623,-0.769787192,-0.476896971,-0.685146034,-0.574088275,-0.670634091,-0.678652108,-0.505897582,-0.796348274,-0.387905866,-0.808433414,-0.502198815,-0.740105391,-0.596997738,-0.529199958,-0.736089826,-0.700363398,-0.624853253,-0.541532457,-0.797859669,-0.665724516,-0.66189146,-0.613720715,-0.749871373,-0.706750333,-0.630562901,-0.784353435,-0.613928199,-0.695254505,-0.694425225,-0.819974124,-0.491048276,-0.858435929,-0.608531713,-0.80850625,-0.715497971,-0.661398411,-0.809657633,-0.594143689,-0.815194964,-0.66845268,-0.769181252,-0.812959075,-0.683811545,-0.771273196,-0.76438719,-0.623701274,-0.80699718,-0.617670417,-0.732182026,-0.672448099,-0.757219315,-0.741347551,-0.643571854,-0.796252012,-0.622726381,-0.765860915,-0.659405231,-0.729400039,-0.673062086,-0.793723822,-0.585338354,-0.818487465,-0.61496371,-0.763926387,-0.620366871,-0.718056142,-0.761761785,-0.583730459,-0.645353258
,,-0.772544265,-0.509338796,-0.802304327,-0.596579373,-0.705711305,-0.717074573,-0.751176178,-0.695250273,-0.631332517,-0.814127743,-0.688897133,-0.74808836,-0.748870671,-0.759162247,-0.667954683,-0.81799221,-0.700941086,-0.754329503,-0.787037313,-0.704007685,-0.692888021,-0.797910273,-0.616761386,-0.774004698,-0.66072917,-0.741788387,-0.758519471,-0.623841047,-0.746371925,-0.669437468,-0.517799556,-0.768275261,-0.472567409,-0.683178425,-0.570849597,-0.667348087,-0.67691642,-0.501773179,-0.795626163,-0.383250684,-0.808228552,-0.497872233,-0.73992312,-0.593887687,-0.529144108,-0.733450651,-0.70165354,-0.622008801,-0.542566299,-0.796310067,-0.66712898,-0.660557449,-0.615869701,-0.748195469,-0.709149361,-0.629072845,-0.786331713,-0.613058865,-0.69824326,-0.693454504,-0.821543217,-0.492809743,-0.859163105,-0.610344172,-0.808936954,-0.717615902,-0.663037241,-0.810863018,-0.597300529,-0.816013396,-0.671558976,-0.770339131,-0.814252853,-0.686436355,-0.772794962,-0.765870094,-0.62660718,-0.808416069,-0.620190263,-0.733944118,-0.674239814,-0.759685814,-0.742447376,-0.646239936,-0.797102451,-0.626074791,-0.766756833,-0.661999047,-0.730427086,-0.675730526,-0.794640481,-0.587510526,-0.819741011,-0.616532683,-0.765200436,-0.622526884,-0.719391286,-0.762818396,-0.585238576,-0.646714807
,,-0.773930669,-0.509988368,-0.80396235,-0.596858859,-0.707487643,-0.717934787,-0.752556086,-0.696468949,-0.633104861,-0.815101326,-0.690253556,-0.7496503,-0.750163376,-0.760702193,-0.669558346,-0.819316149,-0.702410519,-0.755954087,-0.788398623,-0.706047535,-0.694728076,-0.799333334,-0.618507862,-0.77593416,-0.662589729,-0.743310392,-0.76015985,-0.626481593,-0.748028636,-0.671941698,-0.520698786,-0.770043731,-0.475711256,-0.685566187,-0.573872328,-0.669613063,-0.679474354,-0.50496769,-0.797385752,-0.385914922,-0.809900641,-0.500923455,-0.741623402,-0.596642017,-0.532372355,-0.735184371,-0.704022944,-0.624452949,-0.545247674,-0.798103213,-0.6686759,-0.663052678,-0.617765248,-0.750093937,-0.711328149,-0.630733371,-0.788202345,-0.614820838,-0.700500607,-0.69501555,-0.822731853,-0.494860053,-0.860233009,-0.61168021,-0.810486495,-0.718616605,-0.664831221,-0.811784506,-0.598654747,-0.817032456,-0.672518432,-0.771419227,-0.815588713,-0.686812401,-0.774552226,-0.766610205,-0.628169,-0.809236467,-0.621105433,-0.735163033,-0.675477564,-0.760338426,-0.743296623,-0.647960007,-0.797424376,-0.627810001,-0.767351985,-0.663137555,-0.731188476,-0.677022696,-0.795107067,-0.588832319,-0.82015115,-0.617649138,-0.765586376,-0.623774767,-0.72011435,-0.763369679,-0.585876584,-0.647292197
,,-0.771473467,-0.511170983,-0.802158475,-0.596719801,-0.70558846,-0.717417479,-0.751462817,-0.695153236,-0.63108629,-0.81429261,-0.689344943,-0.747713447,-0.749228835,-0.759335816,-0.66752398,-0.81835556,-0.701589942,-0.754042745,-0.788114905,-0.704700172,-0.692968011,-0.798919499,-0.615945876,-0.775489807,-0.660775304,-0.742504716,-0.759664476,-0.62576133,-0.747791648,-0.672038198,-0.518901408,-0.77025044,-0.474069327,-0.68598032,-0.573510349,-0.668712139,-0.680604637,-0.503888905,-0.798285723,-0.385153323,-0.810634792,-0.500253558,-0.742655993,-0.596373498,-0.534640133,-0.734474242,-0.706812561,-0.623646915,-0.548061788,-0.798095882,-0.670331895,-0.663733244,-0.621366441,-0.749506414,-0.715098321,-0.630707443,-0.789993107,-0.616621554,-0.702935994,-0.695815742,-0.823554933,-0.499268442,-0.860840023,-0.614005685,-0.810801029,-0.720994413,-0.666806638,-0.812295496,-0.60149473,-0.8172912,-0.675008774,-0.771792948,-0.81663996,-0.686763644,-0.776411772,-0.765767395,-0.630831242,-0.808869004,-0.621603727,-0.735399544,-0.675196469,-0.761097729,-0.741620302,-0.649707496,-0.795183182,-0.630453825,-0.76478976,-0.664451063,-0.729023635,-0.678072453,-0.793245614,-0.588870645,-0.819148064,-0.616209388,-0.764346361,-0.622453749,-0.71889466,-0.762048841,-0.584051967,-0.645326138
,,-0.77285862,-0.511003375,-0.803146601,-0.596955657,-0.706634462,-0.717715323,-0.752968967,-0.695255756,-0.63245666,-0.814962387,-0.690089762,-0.748645782,-0.750167072,-0.759987175,-0.668506026,-0.819178402,-0.701979697,-0.755027831,-0.788360715,-0.705474317,-0.694037437,-0.799094737,-0.617119193,-0.775884509,-0.661436617,-0.743019462,-0.759860158,-0.626047075,-0.748305917,-0.67165339,-0.519599497,-0.770226181,-0.473938465,-0.686373115,-0.573599279,-0.6684286,-0.68020606,-0.504601896,-0.798020065,-0.384318978,-0.810993493,-0.499611437,-0.742892325,-0.595926344,-0.534622908,-0.734273791,-0.706844032,-0.623463988,-0.547977865,-0.797957957,-0.671188474,-0.66302675,-0.62134403,-0.749616444,-0.715302289,-0.630123556,-0.79075253,-0.61568898,-0.703626871,-0.695404053,-0.824280679,-0.497764021,-0.861590862,-0.613046587,-0.811832011,-0.720594585,-0.66755724,-0.812654912,-0.60179925,-0.817986488,-0.674635887,-0.772704005,-0.816861033,-0.687572598,-0.776602745,-0.766635358,-0.631082892,-0.809545457,-0.622048259,-0.736032367,-0.67599833,-0.761551619,-0.742477894,-0.650132477,-0.796370208,-0.629941344,-0.766690791,-0.663951695,-0.730769873,-0.677948534,-0.794956505,-0.588240981,-0.820506155,-0.616770267,-0.765274584,-0.623847067,-0.719726563,-0.762971342,-0.585152566,-0.646600664
,,-0.769851625,-0.511526644,-0.800840318,-0.596443176,-0.704081237,-0.716865242,-0.750851572,-0.693808317,-0.629455745,-0.813739419,-0.688513815,-0.74616307,-0.748495042,-0.758183479,-0.665607214,-0.817749798,-0.70029676,-0.752687395,-0.78763324,-0.703348756,-0.691596985,-0.798348725,-0.613905013,-0.774814308,-0.658849537,-0.741891265,-0.758767724,-0.624863029,-0.747544825,-0.671421945,-0.516923785,-0.770260155,-0.471783042,-0.686165273,-0.57271713,-0.667208672,-0.681129456,-0.502618134,-0.798831165,-0.383161366,-0.811554909,-0.498313904,-0.744077206,-0.595035017,-0.537250042,-0.733103871,-0.709843159,-0.622484982,-0.550831735,-0.797994554,-0.672266722,-0.664414465,-0.624364555,-0.749398053,-0.71849829,-0.630748034,-0.792345762,-0.617780447,-0.706306875,-0.696285605,-0.825046599,-0.502884924,-0.861985505,-0.615881979,-0.812148631,-0.72306633,-0.669350207,-0.813387036,-0.60457021,-0.818292975,-0.677671075,-0.772938848,-0.81812799,-0.688127339,-0.778562605,-0.766337991,-0.633929253,-0.809730351,-0.623629332,-0.7364555,-0.676618636,-0.7627635,-0.741677999,-0.652413309,-0.794533432,-0.634000719,-0.764139056,-0.666763365,-0.728901029,-0.680242121,-0.792880058,-0.590809405,-0.819199979,-0.616879463,-0.764290094,-0.623481512,-0.71925652,-0.762094975,-0.583993971,-0.645090878
,,-0.771864593,-0.510570586,-0.80257231,-0.59597075,-0.706037521,-0.716882527,-0.752762079,-0.694126368,-0.631130278,-0.814749658,-0.688668609,-0.748037457,-0.74923408,-0.759135365,-0.666882515,-0.818772972,-0.700929701,-0.753869653,-0.78807807,-0.704048991,-0.692810118,-0.798578382,-0.615087926,-0.775137126,-0.659187913,-0.742707193,-0.758564174,-0.625090659,-0.748004973,-0.670922041,-0.517486453,-0.770207703,-0.471743196,-0.686287105,-0.572719693,-0.666938901,-0.680795133,-0.50246948,-0.79888618,-0.382091612,-0.811866283,-0.497695863,-0.744275391,-0.594430447,-0.537989438,-0.732340991,-0.710841775,-0.62178421,-0.551347613,-0.797744215,-0.673698068,-0.663585782,-0.624828279,-0.749449849,-0.719413221,-0.629877687,-0.793978631,-0.616532087,-0.707972169,-0.69587934,-0.826206088,-0.502173066,-0.862867892,-0.615816534,-0.813298881,-0.723439991,-0.670538127,-0.81427139,-0.605746329,-0.819372058,-0.678021193,-0.774509192,-0.818929076,-0.689842641,-0.77933228,-0.768197179,-0.634818554,-0.811274469,-0.624901712,-0.738259315,-0.678561687,-0.763955593,-0.743983507,-0.653705478,-0.797044277,-0.63438642,-0.767103314,-0.667677879,-0.731439412,-0.681571782,-0.795477629,-0.591535151,-0.821442485,-0.618920386,-0.766274512,-0.626429021,-0.721200049,-0.76399374,-0.586507916,-0.647711694
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
min,21,-0.77,-0.51,-0.8,-0.6,-0.71,-0.72,-0.75,-0.7,-0.63,-0.81,-0.69,-0.75,-0.75,-0.76,-0.67,-0.82,-0.7,-0.76,-0.79,-0.71,-0.69,-0.8,-0.62,-0.78,-0.66,-0.74,-0.76,-0.63,-0.75,-0.67,-0.52,-0.77,-0.48,-0.69,-0.57,-0.67,-0.68,-0.51,-0.8,-0.39,-0.81,-0.5,-0.74,-0.6,-0.53,-0.74,-0.7,-0.63,-0.54,-0.8,-0.66,-0.66,-0.61,-0.75,-0.71,-0.63,-0.78,-0.61,-0.69,-0.69,-0.82,-0.49,-0.86,-0.61,-0.81,-0.71,-0.66,-0.81,-0.59,-0.81,-0.67,-0.77,-0.81,-0.68,-0.77,-0.76,-0.62,-0.81,-0.62,-0.73,-0.67,-0.76,-0.74,-0.64,-0.8,-0.62,-0.76,-0.66,-0.73,-0.67,-0.79,-0.59,-0.82,-0.61,-0.76,-0.62,-0.72,-0.76,-0.58,-0.64
max,30.3,22.053,23.282,21.914,22.875,22.365,22.311,22.157,22.411,22.708,21.864,22.439,22.168,22.161,22.115,22.537,21.842,22.385,22.136,21.986,22.366,22.422,21.933,22.772,22.042,22.563,22.197,22.111,22.736,22.173,22.524,23.225,22.07,23.432,22.465,22.979,22.533,22.491,23.299,21.946,23.845,21.891,23.313,22.209,22.873,23.186,22.228,22.392,22.744,23.133,21.938,22.561,22.568,22.801,22.162,22.364,22.719,22.005,22.794,22.42,22.421,21.841,23.363,21.661,22.822,21.892,22.326,22.577,21.888,22.892,21.862,22.545,22.077,21.871,22.477,22.064,22.101,22.753,21.901,22.783,22.25,22.527,22.134,22.207,22.661,21.953,22.755,22.097,22.584,22.266,22.522,21.967,22.927,21.852,22.793,22.105,22.77,22.316,22.113,22.942,22.656
,,21.7,22.5,22.5,21.5,22.5,21.7,22.5,21.7,22.5,21.7,22.5,21.7,22.5,21.5,22.5,21.5,22.5,21.6,22.5,22.5,22.5,21.7,22.5,21.7,22.4,21.6,21.5,22.4,21.6,22.3,22.3,21.6,22.3,21.5,22.3,21.3,22.3,21.3,22.2,21.5,22.2,21.2,22.2,21.5,22.3,22.3,21.2,22.3,21.2,22.3,21.2,22.3,21.3,28.5,21.5,22.3,21.5,30.3,21.2,22.3,21.3,22.2,22.2,21.1,22.2,21.3,22.2,21.3,22.2,21.3,22.1,21.2,22.1,21.2,22.1,21,22.1,22.1,21,22.1,21.2,22.2,21,22.2,21.2,22.2,21.3,22.2,21.3,22.2,21.3,22.2,21.3,22.2,22.2,21.4,22.2,21.4,22.2,21.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,time,Predict,Original,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,22.053,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021973094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,23.282,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,21.914,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
